Unique ID,Price,date,Postcode,Property type,old/new,Duration,PAON,SAON,Street,Locality,Town,District,County,Record Status
{81E6F699-147B-4317-98B1-EE3BC134E104},220000,20/01/2012 00:00,BA2 0AP,D,N,F,6,,BELL CLOSE,FARMBOROUGH,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{418DC62D-D5FC-496D-B3E6-EE6DD732A929},155000,23/01/2012 00:00,BA2 0JA,S,N,F,15,,NEWMANS LANE,TIMSBURY,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{B7017526-797D-4994-A0D0-F0CC018EDF53},446000,23/01/2012 00:00,BA1 4AX,D,N,F,39,,LUCKLANDS ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{942F9E66-4CB8-47C1-9508-F734482B988A},465000,27/01/2012 00:00,BA2 6PT,S,N,F,74,,ST JOHNS ROAD,BATHWICK,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{2022AEFC-26CE-4AC9-ADBB-F94490ED8391},155000,12/12/2003 00:00,BA1 5NF,F,N,L,15 AND 16,FLAT 4,WALCOT PARADE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{2AD5B527-C830-437F-B47F-FE42E38A81D3},1000000,09/02/2012 00:00,BA1 5SP,D,N,F,"THE COUNTING HOUSE, 4",,MOUNT BEACON PLACE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{A6486C9B-3E8C-4C41-8A14-FED4BF6A1730},138000,27/01/2012 00:00,BA1 5BG,F,Y,L,"LADYMEAD HOUSE, 110 - 112",FLAT 6,WALCOT STREET,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{DA994211-F6D3-45EB-A5B1-3AAB01D66705},221000,06/01/2012 00:00,BA2 2AX,F,N,L,244,FLAT 3,BLOOMFIELD ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,C
{80B49843-A778-41E6-8CC4-CC5FF65AF9A9},70000,02/07/2001 00:00,BA2 3BQ,F,N,L,84A,,LOWER BRISTOL ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,C
{77E798BF-D6A5-4685-A08F-52BAA095432B},80000,21/12/2011 00:00,BA2 2TR,F,N,L,17,,CLARKS WAY,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,D
{FC7210EF-E937-4099-BF2C-7B8A181C5094},2215000,22/12/2011 00:00,BA2 6HZ,D,N,F,RAVENSCROFT,,NORTH ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,D
{DF025D23-1F18-4565-A231-01924D261FF9},268500,2011-11-08 00:00:00,BA1 1AR,F,Y,L,1,FLAT 15,NEW MARCHANT'S PASSAGE,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{7449A486-847F-447E-A3DE-05CE6DB7814A},136000,2006-07-21 00:00:00,BA1 6PS,F,N,L,25,"",KENSINGTON COURT,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{C7EF1505-8BE4-4C92-9091-09E451AB4836},124950,2012-02-03 00:00:00,BA2 8EE,S,N,F,38,"",ASHGROVE,PEASEDOWN ST JOHN,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{05EA7CF7-6FCB-4BDA-B57A-0DD2C2BAECE2},246500,2012-03-22 00:00:00,BA1 3EJ,T,N,F,144,"",LOCKSBROOK ROAD,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{1702C06A-B2DD-432B-8A0B-0E8E01749E99},100000,2005-08-26 00:00:00,BA1 5LB,F,N,L,COROMANDEL HEIGHTS,FLAT 14,CAMDEN ROW,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{D0105513-DE78-4AFE-819E-104C8BE0AF4C},249950,2011-08-24 00:00:00,BA2 0AN,D,N,F,HOLLY DENE,"",CHURCH LANE,FARMBOROUGH,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{34956DAA-59F9-4768-B89C-138F734B65D4},275000,2012-02-24 00:00:00,BA1 1AU,F,Y,L,"PHILIP HOUSE, 2",FLAT 35,PHILIP STREET,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{FF4A52CB-378F-4131-AAA7-143486C48602},205000,2012-02-28 00:00:00,BA1 1AR,F,Y,L,1,FLAT 29,NEW MARCHANT'S PASSAGE,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{EB893E95-5BC0-4ED7-9AF1-165A3A511708},185000,2012-02-23 00:00:00,BA1 5BG,F,Y,L,"LADYMEAD HOUSE, 110 - 112",FLAT 21,WALCOT STREET,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{1DD7B5F2-471E-4BA3-823A-17545EF1FDC2},370000,2012-02-21 00:00:00,BA1 9AT,T,N,F,3,"",NAISHES COTTAGES,NORTH STOKE,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{5DFD5169-B9DF-4DD7-9039-187D6E367574},215750,2012-02-14 00:00:00,BA1 4EF,T,N,F,45,"",GREENBANK GARDENS,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{E3DEBE36-CB19-41B8-88EC-1995808BA3FC},335000,2012-03-02 00:00:00,BA2 6UR,D,N,F,95,"",HOLCOMBE CLOSE,BATHAMPTON,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{2FF2E9CD-5BEE-4DE7-98A0-1BDB5FCB807E},145000,2012-02-13 00:00:00,BA1 3JD,T,N,F,64,"",BRASSMILL LANE,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{EEB4FDBD-1A17-4E41-A4CF-1D24997EE172},160000,2012-03-09 00:00:00,BA1 3JP,T,N,F,38,"",AVON PARK,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{7E42DC84-F8E5-48B3-8373-1E967C86A956},165000,2012-02-24 00:00:00,BA2 2SY,T,N,F,4,"",EASTOVER GROVE,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{3BC05EB6-2BDA-405B-8DF8-20B3C22D9372},942500,2012-03-13 00:00:00,BA1 5TP,D,N,F,THE CHESTNUTS,"",CHARLCOMBE LANE,LANSDOWN,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{1DB038BA-7CC9-481F-B836-212000A99BB0},163500,2012-03-12 00:00:00,BA2 2EF,F,N,L,THE MOORLANDS,FLAT 11,ENGLISHCOMBE LANE,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{BE89AC57-DBE9-40ED-9F8F-237121B04EDF},249999,2012-02-23 00:00:00,BA2 4QB,T,N,L,7,"",MAGDALEN AVENUE,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{BDC1B898-1F5A-4BB5-995F-23BE28D3B5D1},68000,2001-12-03 00:00:00,BA1 5LB,F,N,L,COROMANDEL HEIGHTS,FLAT 9,CAMDEN ROW,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{CC908D39-2225-4644-96B3-25F2F7CE82A0},433200,2012-02-23 00:00:00,BA2 6QN,S,N,L,13,"",ROCKLIFFE ROAD,BATHWICK,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{475D9FDB-369B-4941-A7BA-26C154F3CDED},243500,2012-02-17 00:00:00,BA2 8HE,D,Y,F,16,"",SUNSET CLOSE,PEASEDOWN ST JOHN,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{202C0845-2EE5-44FE-8938-28CE25F2C8FE},159950,2012-03-05 00:00:00,BA2 2PH,T,N,F,79,"",CORSTON VIEW,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{59DA9962-A646-4FE6-9AEB-29782DB48C01},190000,2012-02-23 00:00:00,BA2 0AX,D,N,F,6,"",BROOKSIDE DRIVE,FARMBOROUGH,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{E37F15F3-E25A-40A0-8EAB-2CA7DEEE0090},175000,2011-12-14 00:00:00,BA2 5QF,T,N,F,84,"",HAWTHORN GROVE,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{EBC0D437-061F-4F70-8BE4-3081F4A88AC4},277500,2012-02-24 00:00:00,BA1 9AE,D,N,F,KELSTON PARK,THE LODGE,"",KELSTON,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{3915B3FD-D01E-473A-980A-30B693833161},243000,2012-03-05 00:00:00,BA2 2PF,S,N,F,10,"",WEATHERLY AVENUE,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{EC1D7DD3-25D5-4E7F-A449-324D1A85D31A},130000,2012-03-16 00:00:00,BA2 6PL,F,N,L,MINERVA COURT,FLAT 18,ST JOHNS ROAD,BATHWICK,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{40610798-9982-4619-83AF-3787B760CB43},453750,2012-03-02 00:00:00,BA1 6RA,T,N,L,21,"",BROOKLEAZE BUILDINGS,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{85ED4F99-8929-458C-AAE7-379D1D539FD3},130000,2012-02-27 00:00:00,BA1 5BG,F,Y,L,"LADYMEAD HOUSE, 110 - 112",FLAT 16,WALCOT STREET,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{DF212DFE-65E2-4D35-9AF0-396FB09A2DAA},475000,2012-02-13 00:00:00,BA2 2TY,S,N,F,631,"",WELLSWAY,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{82C0EB8C-9948-4C43-8E40-39E59C4F48A0},158000,2012-01-20 00:00:00,BA1 7BE,F,N,L,43,"",JESSE HUGHES COURT,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{92E6A954-2E21-4A56-9D67-3AF9F2BE2438},125000,2012-03-26 00:00:00,BA1 2QA,F,N,L,"ATTWOOD HOUSE, 37",FLAT 3,RIVERS STREET,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{4EA3A5D7-E3A9-44E4-B9C5-3E33AE7CD442},225000,2012-02-17 00:00:00,BA1 5PG,F,N,L,1,"",ST STEPHENS COURT,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{40BC4EB1-5982-4515-8EA8-3ECE37ACCBC8},250000,2012-02-23 00:00:00,BA2 3NL,T,N,F,59,"",SECOND AVENUE,OLDFIELD PARK,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{6DE6FF88-9432-4A06-A30D-3F1B65C44DB0},550000,2012-02-27 00:00:00,BA2 7UE,D,N,F,FRIARY COTTAGE,"",FRIARY,FRESHFORD,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{A3BF2530-5A00-478A-AC42-40CC9B0EBADA},97250,2005-03-04 00:00:00,BA1 5LB,F,N,L,COROMANDEL HEIGHTS,FLAT 14,CAMDEN ROW,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{F62ACC41-687D-4C5A-AD97-4240FD7B5547},1565000,2012-02-29 00:00:00,BA2 7BG,S,N,F,MANOR FARM HOUSE,"","",CLAVERTON,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{F30D191A-0A7F-462D-BE3C-4345D6F94DE9},270000,2012-02-27 00:00:00,BA1 3AA,F,Y,L,4B,"",ST GEORGES PLACE,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{BF9C5189-B047-44F5-BE70-452EB0ADCB6E},900000,2012-03-02 00:00:00,BA2 6NT,T,N,F,RAVENSWELL,"",SYDNEY ROAD,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{F01303EB-E96B-43E5-8369-452EC1F4DA53},275000,2012-02-27 00:00:00,BA2 3LF,T,N,F,28,"",WINCHESTER ROAD,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{6563E488-39D3-45A2-850E-45947DA57E3D},140000,2012-02-29 00:00:00,BA1 2BQ,F,N,L,22,FLAT 3,GREAT STANHOPE STREET,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{DF4A2141-5AED-4AC3-87A1-45CDC42FBBCE},270000,2012-02-15 00:00:00,BA1 1HZ,F,N,L,33,FLAT 3,GREEN PARK,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{F8AC87D4-4C7A-446A-A19F-489689229E17},215000,2012-03-05 00:00:00,BA1 1AU,F,Y,L,"ST LAWRENCE HOUSE, 1",FLAT 5,PHILIP STREET,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{F356A430-363F-4164-92D5-48C1D1250756},249995,2011-11-25 00:00:00,BA1 5AR,T,N,F,16,"",NORTHUMBERLAND PLACE,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{220EF8B3-913B-41B6-BD8F-4BFE8498CA19},103000,2012-01-27 00:00:00,BA1 6LY,F,N,L,1,FLAT 1,BEAUFORT VILLAS,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{BF9158AA-E716-4166-8245-4F5FE7666889},150000,2011-09-16 00:00:00,BA2 5QJ,S,N,F,37,"",DOWN AVENUE,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{9023D3B8-4A77-4712-9577-4FA04E66E393},130000,2012-02-27 00:00:00,BA1 5BG,F,Y,L,"LADYMEAD HOUSE, 110 - 112",FLAT 20,WALCOT STREET,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{A624D91C-05BD-4881-96F7-5355B61F1B1C},178000,2012-03-23 00:00:00,BA2 4BP,F,N,L,CONNAUGHT MANSIONS,FLAT 28,GREAT PULTENEY STREET,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{E1A4A155-9DC9-4C2F-AD06-559240F7D03C},215000,2012-03-09 00:00:00,BA1 1AU,F,Y,L,"ST LAWRENCE HOUSE, 1",FLAT 3,PHILIP STREET,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{3BE530FD-62D0-45AD-A4B1-573C364B7F65},152000,2012-03-21 00:00:00,BA1 7DZ,T,N,F,1,"",CORONATION COTTAGES,BATHEASTON,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{4FB39EDE-62AD-4AEB-84A7-586AE556B3C7},300000,2012-03-05 00:00:00,BA2 1LP,D,N,F,"CONIFERS, 5B","",SLADEBROOK ROAD,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{C1044A39-0358-4687-BE13-59ADE95BB4BD},390000,2012-02-06 00:00:00,BA2 4BP,F,N,L,CONNAUGHT MANSIONS,FLAT 41,GREAT PULTENEY STREET,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{AF78D84D-DD59-4D79-BB5F-5C861D0E3175},710000,2012-02-24 00:00:00,BA1 5EX,F,N,L,13,FLAT 2,LANSDOWN CRESCENT,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{CA717E00-165A-4083-91BF-5D8B19925231},246000,2012-02-15 00:00:00,BA1 7PJ,S,N,F,WYNDCLIFFE,"",BANNERDOWN ROAD,BATHEASTON,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{F1DCB023-DD3C-47E7-9664-5F2A1DA58B23},216237,2012-03-16 00:00:00,BA2 2NG,D,N,F,71,"",STIRTINGALE ROAD,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{4775623A-2D19-4358-A805-6501D7303921},41500,1998-12-11 00:00:00,BA1 5LB,F,N,L,COROMANDEL HEIGHTS,FLAT 14,CAMDEN ROW,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{CF59B463-B6FD-4BC0-893F-653B71F19EC5},265000,2012-03-02 00:00:00,BA1 4BB,S,N,F,98,"",PURLEWENT DRIVE,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{606D71B6-5F21-42F0-8F5E-66104A624168},120000,2012-02-10 00:00:00,BA1 5BG,F,Y,L,"LADYMEAD HOUSE, 110 - 112",FLAT 13,WALCOT STREET,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{97CE4FA8-6210-4BFE-A06F-6676DDF6EEE8},240000,2012-02-03 00:00:00,BA1 5NX,S,N,F,20,"",PERA PLACE,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{F178C127-C951-4A7B-A25F-66790AD1856D},250000,2012-02-20 00:00:00,BA1 3BR,S,N,F,35,"",EDWARD STREET,LOWER WESTON,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{948BC366-A421-429A-8B2A-67C038107BA9},200000,2012-02-08 00:00:00,BA2 2HE,S,N,F,79,"",THE OVAL,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{38123F4E-CBF9-472D-AEC6-6ADA07D512EC},375000,2012-03-21 00:00:00,BA2 2DR,S,N,F,20,"",HENSLEY ROAD,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{F8BDEA36-FD2A-4EE0-B819-7066566CBA2A},161000,2012-03-22 00:00:00,BA2 1EH,S,N,F,11,"",NORTH VIEW CLOSE,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{574B3961-3F09-4EEB-B4E2-706AD5BB5628},210000,2012-02-17 00:00:00,BA2 8TZ,S,N,F,6,"",WESTBURY VIEW,PEASEDOWN ST JOHN,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{51367EB0-9488-4316-8BF8-7120227FC6D5},275050,2012-02-24 00:00:00,BA1 3LN,T,N,F,14,"",LYME ROAD,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{897A02CC-3FC4-4757-A22B-712DC0C3A112},362500,2012-03-05 00:00:00,BA2 4DX,F,N,L,ABBEY COURT,FLAT 8,EDWARD STREET,BATHWICK,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{1374C7AD-DF5E-4210-8740-72728B8AC8B8},164500,2012-02-24 00:00:00,BA2 1AY,T,N,F,96,"",LYMORE AVENUE,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{1B63B69E-D0CB-4227-9572-7621BC4EA9B8},360000,2012-03-16 00:00:00,BA1 2ET,F,N,L,18,GROUND FLOOR APARTMENT,THE CIRCUS,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{5EFFCF0D-AB4C-4EC6-8F50-77730AABE451},210000,2012-02-29 00:00:00,BA2 5QH,T,N,F,9,"",DOWN AVENUE,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{98260C68-E778-4A95-8DA6-7AF870F35371},535000,2012-02-10 00:00:00,BA2 3NQ,D,N,F,60,"",JUNCTION ROAD,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{F2F73589-8979-48F4-A22E-7C30DB380A2C},120000,2012-01-17 00:00:00,BA1 5BG,F,Y,L,"LADYMEAD HOUSE, 110 - 112",FLAT 9,WALCOT STREET,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{14425336-C3FF-4370-BA7D-7E94EC96FCE4},750000,2012-01-23 00:00:00,BA2 5SA,D,N,F,175,"",MIDFORD ROAD,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{D47CCA65-4CBB-4D71-8A83-7F922808312D},225000,2012-02-24 00:00:00,BA1 6EU,T,N,F,27,"",QUEENWOOD AVENUE,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{D855A5B4-26D7-491E-A248-82D44CAF468C},295000,2012-02-13 00:00:00,BA1 2BN,F,N,L,47,GARDEN FLAT,NEW KING STREET,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{6BC26077-6998-4C3D-8765-8395B37EB532},35000,1995-04-13 00:00:00,BA1 5LB,F,N,L,COROMANDEL HEIGHTS,FLAT 5,CAMDEN ROW,"",BATH,BATH,AVON,A
{E8086EAB-164A-43F2-B992-860AE31D8D0A},270000,2012-02-24 00:00:00,BA1 3AA,F,Y,L,1C,"",ST GEORGES PLACE,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{042EC6F5-73B7-4A82-B1C8-871D43227DF0},250000,2012-02-24 00:00:00,BA2 2LA,T,N,F,1,"",SLADEBROOK AVENUE,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{9AE4D1FF-8EF5-41A9-B9F6-873D3C7AA694},134000,2012-03-12 00:00:00,BA2 5PU,T,N,F,18,"",KEWSTOKE ROAD,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{86A0FFBC-9E94-4FF2-9665-883FB886FE69},99500,2012-02-20 00:00:00,BA1 4DF,F,N,L,SHEPPARDS GARDENS,FLAT 34,HIGH STREET,WESTON,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{7D0C797F-2A8B-4486-B9CB-8C35F7F44CE5},142500,2012-02-24 00:00:00,BA1 5BG,F,Y,L,"LADYMEAD HOUSE, 110 - 112",FLAT 19,WALCOT STREET,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{803B953E-38BD-40DB-9E5F-8CDD117681A8},140250,2012-03-02 00:00:00,BA2 0JX,F,N,F,32B,"",LANSDOWN CRESCENT,TIMSBURY,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{AD7FD410-BBD7-47D7-9609-8D1612B9C153},365000,2012-02-27 00:00:00,BA1 6JZ,D,N,F,11,"",CHARLCOMBE WAY,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{F1679285-E92B-4964-BAE7-8FF016BB687C},138000,2012-03-23 00:00:00,BA1 2JS,F,N,L,2,FLAT 3,QUIET STREET,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{D72229C4-BDF9-43A8-B3D0-922D0D0201A9},247000,2012-01-20 00:00:00,BA1 6AG,S,N,L,7,"",WEYMOUTH STREET,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{7525D49F-E237-4ABA-B46A-93B00F34709A},410000,2012-02-27 00:00:00,BA1 6DY,T,N,L,1,"",SEYMOUR ROAD,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{B50CD4D5-8C4C-4458-8F26-94A3AB689BD6},290000,2012-02-28 00:00:00,BA1 3AA,T,Y,F,4,"",NILE STREET,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{963D5EE1-2B0D-4C78-8586-94E567A9DD59},123000,2001-04-10 00:00:00,BA1 5NF,F,N,L,15 - 16,FLAT 3,WALCOT PARADE,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{0FA72B59-DD50-4252-9B97-977888AF963E},197000,2012-02-16 00:00:00,BA1 5BG,F,Y,L,"LADYMEAD HOUSE, 110 - 112",FLAT 12,WALCOT STREET,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{1B1B8273-E103-441C-A010-99C7BD6BAA1A},80000,2011-12-21 00:00:00,BA2 2TR,F,N,L,17,"",CLARKS WAY,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{837A27F4-988E-4779-A726-9AFF02E7828D},232500,2012-03-16 00:00:00,BA2 6RB,F,N,L,HORTON HOUSE,FLAT 3,FORESTER AVENUE,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{F46977F9-6803-4D97-97E1-9B03C6243788},142750,2012-03-20 00:00:00,BA2 1NL,S,N,F,42,"",ROUNDHILL PARK,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{93908FB5-D062-4125-A014-A040BA70C9E1},365000,2012-02-14 00:00:00,BA2 6SP,D,N,F,"KEMBLE LODGE, 1","",VELLORE LANE,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{82DDFC88-97F2-46A1-838A-A26EBDC8E6E5},315000,2012-02-24 00:00:00,BA1 9DD,F,N,L,BATTLEFIELDS HOUSE,FLAT 3,BATTLEFIELDS,LANSDOWN,BATH,SOUTH GLOUCESTERSHIRE,SOUTH GLOUCESTERSHIRE,A
{2A89F5B0-F679-4104-BCFE-A3DA33B2BB1E},150000,2012-03-16 00:00:00,BA2 0DW,S,N,F,15,"",OVERDALE,TUNLEY,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{77AC3938-1DA7-4166-9187-A56E7F52EE33},250000,2012-03-12 00:00:00,BA1 2PR,F,N,L,5,GROUND FLOOR FLAT 1B,CATHARINE PLACE,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{A347E384-E3A5-47AF-A42A-A8403A00B9DC},271000,2012-02-13 00:00:00,BA1 6RZ,T,N,F,10,"",LARKHALL TERRACE,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{3BD487F2-D816-4AA0-9054-AA311C2A72B5},152000,2012-02-22 00:00:00,BA2 1SD,S,N,F,17,"",CLEEVE GREEN,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{1CB5E041-1C9F-4612-916E-ABB685233621},239950,2012-03-02 00:00:00,BA1 4JW,S,N,F,22,"",BROADMOOR PARK,"",BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
